,,,,,,,,,,,,,,,,,,,False,Ubisense,Steven Manifold,"CMO, Ubisense  ","Cambridge, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Prodly,MR. DANIEL RUDMAN,"Founder & CTO, Prodly Inc.  ","San Jose, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Bullhorn - Applicant Tracking & CRM System,Gouri Shankar Aechoor,"India Delivery Head, Bullhorn Inc  ","Rotterdam, United States",Company Size : less than 10 employees
Mitiz Technologies,https://extract.co/mitiztechnologies,Noida,India,2009,11 to 20 employees,2 Offices,Clients from 3 Countries,www.mitiztechnologies.com,+91 120 438 7206 +91 70088 07802,$15 to $25,"$7000 to $18,000","['html 38.53%', 'mysql 38.53%', 'css 32.03%', 'codeigniter 32.03%', 'yii 32.03%']","[',32.03/100 online services,32.03/100 food & beverages,10/100 e-commerce,10/100 financial services,10/100 logistics & supply chain,10/100 startup,10/100 banking,10/100 construction,10/100 consumer,10/100 real estate,']",Italian Food and Beverage Corp.,Dino Luzzi,"CEO, Blast Applications and Italian Food and Beverages  ","New York, United States",Company Size : less than 10 employees,False,Knight Composites,Mark Traverse,"CTO, Hudu Web Agency  ","Melbourne, Australia",Company Size : less than 10 employees
,,,,,,,,,,,,,,Blast of Beauty,Dino Luzzi,"CEO, Blast Applications and Italian Food and Beverages  ","New York, United States",Company Size : less than 10 employees,False,Blast of Beauty,Dino Luzzi,"CEO, Blast Applications and Italian Food and Beverages  ","New York, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,NextCode QR/RFID Scanner,Steve Marin,"CTO, Next Code Inc.  ","Ontario, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Globalview GRC KYC Software,Paul Tetly,"Managing Director, Sales & Operations, Globalview GRC  ","Hamilton, Canada",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Italian Food and Beverage Corp.,Dino Luzzi,"CEO, Blast Applications and Italian Food and Beverages  ","New York, United States",Company Size : less than 10 employees
Fexle,https://extract.co/fexle,Jaipur,India,2013,101 to 200 employees,1 Office,Clients from 2 Countries,www.fexle.com,+91 141 401 8760,$15 to $25,"$75,000 to $150,000",['salesforce 32.03%'],"[',32.03/100 online services,10/100 banking,10/100 e-commerce,10/100 education,10/100 logistics & supply chain,10/100 medical & healthcare,10/100 real estate,10/100 retail,10/100 social networking,10/100 startup,']",Willowbend Address Validator,Steve.thompson,"CEO, Willowbend Corporation  ","Plano, United States",Company Size : less than 10 employees,False,Willowbend Address Validator,Steve.thompson,"CEO, Willowbend Corporation  ","Plano, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Ubisense,Steven Manifold,"CMO, Ubisense  ","Cambridge, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Prodly,MR. DANIEL RUDMAN,"Founder & CTO, Prodly Inc.  ","San Jose, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Bullhorn - Applicant Tracking & CRM System,Gouri Shankar Aechoor,"India Delivery Head, Bullhorn Inc  ","Rotterdam, United States",Company Size : less than 10 employees
eLuminous Technologies,https://extract.co/eluminoustechnologies,Nashik,India,2002,51 to 100 employees,1 Office,Clients from 1 Country,eluminoustechnologies.com,+91 253 238 2566,$15 to $25,"$10,000 to $25,000",['laravel 29.32%'],"[',29.32/100 e-commerce,10/100 automotive,10/100 entertainment,10/100 fashion,10/100 food & beverages,10/100 manufacturing,10/100 marketing & advertising,10/100 real estate,10/100 retail,10/100 social networking,']",B1G1,,e-commerce Company ,"Singapore, Singapore",Company Size : less than 10 employees,False,B1G1,,e-commerce Company ,"Singapore, Singapore",Company Size : less than 10 employees
BlueBit Technologies,https://extract.co/bluebittechnologies,Surat,India,2021,21 to 50 employees,1 Office,Clients from 2 Countries,bluebittechnologies.com,+91 63525 61762,$15 to $25,$500 to $3000,"['css 42%', 'html 42%', 'javascript 42%', 'jquery 42%', 'wordpress 37.94%', 'php 34.67%', 'mysql 30.86%']","[',37.94/100 e-commerce,24.32/100 education,10/100 entertainment,10/100 real estate,10/100 social networking,10/100 startup,10/100 stock market/forex,']",Isharya.com,,e-commerce Company ,"Mumbai, India",Company Size : 21 to 50 employees,False,Howsapp.com,,e-commerce Company ,"Toronto, Canada",Company Size : less than 10 employees
,,,,,,,,,,,,,,Howsapp.com,,e-commerce Company ,"Toronto, Canada",Company Size : less than 10 employees,False,Isharya.com,,e-commerce Company ,"Mumbai, India",Company Size : 21 to 50 employees
Neoito,https://extract.co/neoito,Thiruvananthapuram,India,2014,21 to 50 employees,1 Office,Clients from 1 Country,www.neoito.com,+91 80750 95804,$15 to $25,"$50,000 to $100,000","['angular.js 29.9%', 'firebase 29.9%', 'nodejs 29.9%']","[',29.9/100 startup,10/100 e-commerce,10/100 education,10/100 news & blog,10/100 real estate,10/100 games,10/100 financial services,']",Waitwhile,,startup Company ,"San Francisco, United States",Company Size : less than 10 employees,False,Waitwhile,,startup Company ,"San Francisco, United States",Company Size : less than 10 employees
Best Webtech,https://extract.co/bestwebtech,Jaipur,India,2010,51 to 100 employees,1 Office,Clients from 1 Country,www.bestwebtech.in,+91 141 405 9408,$15 to $25,$3000 to $8000,"['css 44.5%', 'html 37.86%', 'php 32.03%']","[',37.86/100 e-commerce,32.03/100 entertainment,1/100 aerospace,1/100 automotive,1/100 banking,1/100 education,1/100 financial services,1/100 food & beverages,1/100 marketing & advertising,1/100 real estate,']",Indimusic,Sobiya Khan,"Entrepreneur,   ","Jaipur, India",Company Size : 21 to 50 employees,False,Skycheckin: The Social Network for Travelers,Jyoti Sharma,"Owner,   ","Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Spoon It Forword,Mohan Bagadia,"Business Owner,   ","Jaipur, India",Company Size : less than 10 employees,False,Spoon It Forword,Mohan Bagadia,"Business Owner,   ","Jaipur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Skycheckin: The Social Network for Travelers,Jyoti Sharma,"Owner,   ","Delhi, India",Company Size : less than 10 employees,False,Indimusic,Sobiya Khan,"Entrepreneur,   ","Jaipur, India",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Izwee,Naman Kumar,"Entrepreneur,   ","Jaipur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Planet Seeder,Sunil Jangid,"CEO, R Info Solution  ","Jaipur, India",Company Size : less than 10 employees
Zadon Technology,https://extract.co/zadontechnology,Sikar,India,2015,21 to 50 employees,1 Office,Clients from 2 Countries,www.zadontechnology.com,+91 94132 46993,$15 to $25,"$5000 to $10,000","['.net 45.03%', 'angular.js 45.03%', 'asp.net 38.53%', 'ionic 38.53%', 'c# 38.53%', 'css 38.53%', 'bootstrap 32.03%', 'html 32.03%']","[',32.03/100 banking,32.03/100 consumer,32.03/100 logistics & supply chain,10/100 aerospace,10/100 automotive,10/100 construction,10/100 e-commerce,10/100 education,10/100 entertainment,10/100 medical & healthcare,']",OakFeat,Pawan Kumawat,"Owner, OakFeat  ","Mumbai, India",Company Size : 21 to 50 employees,False,All India Punjab National Bank Officers' Association,Dilip Saha,"General Secratery, All India Punjab National Bank Officers' Association (AIPNBOA)  ","Mumbai, India",Company Size : 1001 and Above
,,,,,,,,,,,,,,Brands O2 Dubai,Dinesh Kumar Jangid,"Managing Director, Brands O2 Dubai  ","Dubai, United Arab Emirates",Company Size : 51 to 100 employees,False,Brands O2 Dubai,Dinesh Kumar Jangid,"Managing Director, Brands O2 Dubai  ","Dubai, United Arab Emirates",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,All India Punjab National Bank Officers' Association,Dilip Saha,"General Secratery, All India Punjab National Bank Officers' Association (AIPNBOA)  ","Mumbai, India",Company Size : 1001 and Above,False,OakFeat,Pawan Kumawat,"Owner, OakFeat  ","Mumbai, India",Company Size : 21 to 50 employees
RG InfoTech,https://extract.co/rginfotech,Jaipur,India,2007,21 to 50 employees,1 Office,Clients from 5 Countries,www.rginfotech.com,+91 89498 22202,$15 to $25,"$5000 to $10,000","['php 64.17%', 'html 57.8%', 'css 51.24%', 'codeigniter 38.53%', 'javascript 38.53%', 'mysql 32.03%', 'wordpress 32.03%', 'firebase 32.03%', 'jquery 32.03%']","[',38.53/100 games,32.03/100 financial services,31.07/100 e-commerce,30.86/100 fashion,10/100 automotive,10/100 construction,10/100 leisure & travel,10/100 real estate,10/100 retail,10/100 education,']",Castle Ridge Consultants,,startup Company ,"Salinas, United States",Company Size : 21 to 50 employees,False,Fabulous11,,games Company ,"Bhubaneswar, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Haggle Shopping,,e-commerce Company ,"Camperdown, Australia",Company Size : 11 to 20 employees,False,Fantasy Cricket Platform - My11Players,,games Company ,"Jaipur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Fusion Cover,,financial services Company ,"Croydon, United Kingdom",Company Size : 11 to 20 employees,False,INSTARUIL,Marco Bannink,"Business Manager, Magento Shops  ","Rotterdam, Netherlands",Company Size : less than 10 employees
,,,,,,,,,,,,,,The Brew Story,Manasi Nikam,"Founder, The Brew Story  ","Melbourne, Australia",Company Size : 21 to 50 employees,False,ZIMARDI,Mark Diamond,"Founder, ZIMARDI  ","Sydney, Australia",Company Size : less than 10 employees
,,,,,,,,,,,,,,ZIMARDI,Mark Diamond,"Founder, ZIMARDI  ","Sydney, Australia",Company Size : less than 10 employees,False,The Brew Story,Manasi Nikam,"Founder, The Brew Story  ","Melbourne, Australia",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Fusion Cover,,financial services Company ,"Croydon, United Kingdom",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Haggle Shopping,,e-commerce Company ,"Camperdown, Australia",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Castle Ridge Consultants,,startup Company ,"Salinas, United States",Company Size : 21 to 50 employees
CDN Solutions,https://extract.co/cdnsolutions,Indore,India,2000,201 to 350 employees,1 Office,Clients from 4 Countries,www.cdnsol.com,+91 731 403 5928,$15 to $25,"$7000 to $18,000","['cakephp 31.07%', 'html 31.07%', 'angular.js 30.49%']","[',37.28/100 consumer,10/100 automotive,10/100 banking,10/100 e-commerce,10/100 education,10/100 financial services,10/100 food & beverages,10/100 real estate,10/100 retail,10/100 startup,']",GST Invoice App,,consumer Company ,"Indore, India",Company Size : 201 to 350 employees,False,The Food Truck App,,consumer Company ,"Charlotte, United States",Company Size : 201 to 350 employees
,,,,,,,,,,,,,,The Food Truck App,,consumer Company ,"Charlotte, United States",Company Size : 201 to 350 employees,False,GST Invoice App,,consumer Company ,"Indore, India",Company Size : 201 to 350 employees
,,,,,,,,,,,,,,,,,,,False,iBeacon Solution for Retail Business,,retail Company ,"Sydney, Australia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Enterprise File Sharing Platform,,financial services Company ,"Charlotte, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Digital Signage Solution,Leonard Ong,"Project Manager, Codigo  ","Singapore, Singapore",Company Size : less than 10 employees
Novigo Solutions,https://extract.co/novigosolutions,Mangaluru,India,2013,101 to 200 employees,1 Office,Clients from 1 Country,www.novigosolutions.com,+91 824 656 2015,$15 to $25,"$150,000 to $250,000","['.net 36.91%', 'c# 36.91%', 'angular.js 30.11%']","[',30.7/100 financial services,30.11/100 manufacturing,1/100 banking,1/100 government,1/100 oil & energy,1/100 online services,1/100 productivity,1/100 startup,']",Surface App for Banking Sector,,financial services Company ,"San Francisco, United States",Company Size : less than 10 employees,False,Legacy Modernisation of 40+ year old ERP product,Mahammad Nasir,"Team Lead, Fujitsu-Glovia  ","San Jose, United States",Company Size : 101 to 200 employees
,,,,,,,,,,,,,,Legacy Modernisation of 40+ year old ERP product,Mahammad Nasir,"Team Lead, Fujitsu-Glovia  ","San Jose, United States",Company Size : 101 to 200 employees,False,Improving marketing collaboration and customisation of content management system,Athul Kakathkar,"Project Manager, First Tech Federal Credit Union  ","San Francisco, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Surface App for Banking Sector,,financial services Company ,"San Francisco, United States",Company Size : less than 10 employees
Coinjoker,https://extract.co/coinjoker,,India,2012,101 to 200 employees,1 Office,Clients from 1 Country,www.cryptoexchangescript.com,+91 97917 03519,$15 to $25,$1000 to $5000,"['angular.js 32.03%', 'codeigniter 32.03%', 'mongodb 32.03%', 'nodejs 32.03%']","[',32.03/100 productivity,10/100 financial services,10/100 online services,10/100 security,10/100 startup,10/100 stock market/forex,']",Binance Clone Script | Binance Exchange Clone Script - Coinjoker,Clara Nehwal,"CEO, Coinjoker  ","New York, United States",Company Size : 201 to 350 employees,False,Binance Clone Script | Binance Exchange Clone Script - Coinjoker,Clara Nehwal,"CEO, Coinjoker  ","New York, United States",Company Size : 201 to 350 employees
INNOTICAL,https://extract.co/innotical,Noida,India,2014,51 to 100 employees,1 Office,Clients from 1 Country,www.innotical.com,+91 120 426 6664,Less than $15,"$18,000 to $38,000","['angular.js 32.03%', 'django 32.03%']","[',32.03/100 medical & healthcare,10/100 banking,10/100 e-commerce,10/100 farming,10/100 food & beverages,10/100 games,10/100 leisure & travel,']",MY SWAASTH,Vipul Gupta,"CEO, Inspire Brio Ventures Pvt. Ltd  ","Moradabad, India",Company Size : 11 to 20 employees,False,UTAIR INDIA,Anshul Bhat,"CEO, UT Air India Pvt Ltd.  ","Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,MY SWAASTH,Vipul Gupta,"CEO, Inspire Brio Ventures Pvt. Ltd  ","Moradabad, India",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,NAYTR,Ashish Paliwal,"CEO, Shop at Best  ","Delhi, India",Company Size : less than 10 employees
DLB Infotech,https://extract.co/dlbinfotech,Jaipur,India,2011,51 to 100 employees,1 Office,Clients from 1 Country,www.dlbinfotech.com,+91 70233 33670,Less than $15,"$5000 to $10,000","['adwords 32.03%', 'c++ 32.03%', 'html 32.03%', 'wordpress 32.03%']","[',32.03/100 social networking,']",WiFiStudy,Dinesh Godara,"Owner,   ","Jaipur, India",Company Size : 21 to 50 employees,False,WiFiStudy,Dinesh Godara,"Owner,   ","Jaipur, India",Company Size : 21 to 50 employees
Flexsin Technologies,https://extract.co/flexsintechnologies,Noida,India,2008,201 to 350 employees,3 Offices (MNC),Clients from 3 Countries,www.flexsin.com,+91 120 420 6341 +1 201-668-8978 +1 469-305-9770,$15 to $25,"$25,000 to $50,000","['html 38.53%', '.net 32.03%', 'magento 32.03%', 'mysql 32.03%', 'sql server 32.03%']","[',32.03/100 leisure & travel,32.03/100 e-commerce,10/100 aerospace,10/100 banking,10/100 education,10/100 financial services,10/100 games,10/100 automotive,10/100 real estate,10/100 security,']",Hotel booking Web and Mobile application,,leisure & travel Company ,"Dallas, United States",Company Size : 21 to 50 employees,False,SEO Services for Fire Protection Company,,security Company ,"Kelmscott, Australia",Company Size : less than 10 employees
,,,,,,,,,,,,,,Digital Marketing For Ecommerce website,,e-commerce Company ,"Coventry, United Kingdom",Company Size : less than 10 employees,False,Digital Marketing For Ecommerce website,,e-commerce Company ,"Coventry, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Hotel booking Web and Mobile application,,leisure & travel Company ,"Dallas, United States",Company Size : 21 to 50 employees
GKMT IT,https://extract.co/gkmtit,Jaipur,India,2019,11 to 20 employees,1 Office,Clients from 2 Countries,gkmtit.com,+91 81122 61381,$15 to $25,$500 to $3000,"['bootstrap 58.03%', 'css 58.03%', 'html 58.03%', 'php 51.53%', 'mysql 45.03%', 'wordpress 45.03%', 'laravel 38.53%']","[',38.53/100 startup,32.03/100 food & beverages,32.03/100 marketing & advertising,32.03/100 medical & healthcare,10/100 e-commerce,10/100 education,10/100 news & blog,10/100 security,10/100 social networking,10/100 luxury goods & jewellery,']",Knowbility Research Website,Nitin Khandelwal,"Researcher, Knowbility Research  ","Jaipur, India",Company Size : less than 10 employees,False,The Bike Comp,,startup Company ,"London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,The Content ink Website & Digital Marketing,Mayank Rawat,"CEO, The Content Ink  ","Jaipur, India",Company Size : less than 10 employees,False,AlgoThrust,,startup Company ,"Jaipur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Madhu Homoeopathy Clinic,,medical & healthcare Company ,"Jaipur, India",Company Size : 11 to 20 employees,False,Food Fam,,food & beverages Company ,"Jaipur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Algoton,,startup Company ,"Mumbai, India",Company Size : 11 to 20 employees,False,Algoton,,startup Company ,"Mumbai, India",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,Food Fam,,food & beverages Company ,"Jaipur, India",Company Size : less than 10 employees,False,Madhu Homoeopathy Clinic,,medical & healthcare Company ,"Jaipur, India",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,The Content ink Website & Digital Marketing,Mayank Rawat,"CEO, The Content Ink  ","Jaipur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Knowbility Research Website,Nitin Khandelwal,"Researcher, Knowbility Research  ","Jaipur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Naughty revengers Development,Anant Deshwar,"CEO, Codehunt Technology  ","Noida, India",Company Size : less than 10 employees
Founder Infotech,https://extract.co/founderinfotech,Noida,India,2018,51 to 100 employees,1 Office,Clients from 1 Country,www.founderinfotech.com,+91 72300 67424,Less than $15,$3000 to $8000,['app engine 32.03%'],"[',32.03/100 education,10/100 automotive,10/100 banking,10/100 construction,10/100 consumer,10/100 e-commerce,10/100 aerospace,10/100 entertainment,10/100 farming,10/100 gambling & casinos,']",school software,deepak,"director, founder  ","Jaipur, India",Company Size : 51 to 100 employees,False,school software,deepak,"director, founder  ","Jaipur, India",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,,,,,,False,e-commerce website,kumkum creation,"director, kumkum creation  ","Jaipur, India",Company Size : less than 10 employees
Twitchtime,https://extract.co/twitchtime,Ahmedabad,India,2015,11 to 20 employees,1 Office,Clients from 2 Countries,www.twitchtime.com,+91 75758 87779,Less than $15,$500 to $3000,"['html 45.03%', 'php 32.03%', 'wordpress 32.03%']","[',38.53/100 games,32.03/100 entertainment,10/100 e-commerce,10/100 marketing & advertising,10/100 medical & healthcare,10/100 movie & film,']",Web Design + Development,,entertainment Company ,"Perth, Australia",Company Size : less than 10 employees,False,Landing Page Design + Development,Paddy Micro Investment Ltd.,"Organization, Paddy Micro Investment Ltd.  ","Nairobi, Kenya",Company Size : less than 10 employees
,,,,,,,,,,,,,,Web Design + Development,,games Company ,"Perth, Australia",Company Size : less than 10 employees,False,Game Development,,games Company ,"Perth, Australia",Company Size : less than 10 employees
,,,,,,,,,,,,,,Game Development,,games Company ,"Perth, Australia",Company Size : less than 10 employees,False,Web Design + Development,,entertainment Company ,"Perth, Australia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Web Design + Development,,entertainment Company ,"Perth, Australia",Company Size : less than 10 employees
Stimulus Technoweb,https://extract.co/stimulustechnoweb,Gandhinagar,India,2013,11 to 20 employees,1 Office,Clients from 2 Countries,www.stimulustechnoweb.com,+91 81288 86999,$15 to $25,$3000 to $8000,"['bootstrap 30.22%', 'c# 30.22%', 'html 30.22%', 'sql server 30.22%']","[',30.22/100 online services,']",Transport Industry,Hiren Patel,"CEO, transport mantra  ","Ahmedabad, India",Company Size : 21 to 50 employees,False,Cyber web solutions,Saumil bhatt,"Director, cyber web solutions  ","Melbourne, Australia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Transport Industry,Hiren Patel,"CEO, transport mantra  ","Ahmedabad, India",Company Size : 21 to 50 employees
Adeptical Solutions,https://extract.co/adepticalsolutions,Gurugram,India,2007,51 to 100 employees,1 Office,Clients from 3 Countries,www.adeptical.com,+91 98738 40409,$15 to $25,"$18,000 to $38,000","['amazon web services 37.68%', 'mysql 37.68%', 'yii 37.68%', 'angular.js 30.33%', 'apache 30.33%']","[',32.03/100 social networking,30.33/100 logistics & supply chain,10/100 e-commerce,10/100 education,10/100 financial services,10/100 leisure & travel,10/100 marine,10/100 medical & healthcare,10/100 retail,10/100 insurance,']",DgNote,Manish Rele,"CEO, DgNote Technologies Pvt. Ltd.  ","Mumbai, India",Company Size : less than 10 employees,False,Artdex,Jenny Park Adam,"CEO, Art Collectors International  ","New York, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,Artdex,Jenny Park Adam,"CEO, Art Collectors International  ","New York, United States",Company Size : less than 10 employees,False,Satigo,Nabil Dar,"Managing Director, Satigo Ltd  ","London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,DgNote,Manish Rele,"CEO, DgNote Technologies Pvt. Ltd.  ","Mumbai, India",Company Size : less than 10 employees
Website Developers India,https://extract.co/websitedevelopersindia,Mumbai,India,2001,51 to 100 employees,1 Office,Clients from 3 Countries,www.wdipl.com,+91 98200 04855,$15 to $25,"$18,000 to $38,000","['nodejs 30.11%', 'reactjs 30.11%']","[',30.11/100 medical & healthcare,10/100 e-commerce,10/100 food & beverages,10/100 leisure & travel,10/100 real estate,10/100 automotive,10/100 construction,10/100 logistics & supply chain,10/100 manufacturing,10/100 startup,']",Sattva Connect,Saraswati,"CEO, Sattva Connect  ","Rishikesh, India",Company Size : less than 10 employees,False,BDS Maschinen,Rohan B. Raut,"CEO, BDS Maschinen  ","Mönchengladbach, Germany",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,CSE: Card Stock Exchange,Zachary Lynch,"Founder, CSE: Card Stock Exchange  ","San Francisco, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Sattva Connect,Saraswati,"CEO, Sattva Connect  ","Rishikesh, India",Company Size : less than 10 employees
Ingress IT Solutions,https://extract.co/ingressitsolutions,Ahmedabad,India,2012,11 to 20 employees,1 Office,Clients from 1 Country,www.ingressit.com,+91 99804 00522,$26 to $50,$1000 to $5000,"['amazon web services 38.53%', 'javascript 38.53%', 'php 38.53%', 'laravel 32.03%', 'mysql 32.03%', 'wordpress 32.03%']","[',10/100 consumer,10/100 e-commerce,10/100 financial services,10/100 productivity,10/100 social networking,10/100 startup,10/100 automotive,10/100 education,10/100 hosting,10/100 manufacturing,']",Radheshwar Rasayan WebSite,Bharat Fuletra,"CEO, Radheshwar Rasayan  ","Ankleshwar, India",Company Size : less than 10 employees,False,Online Invoicing System,Dhairya Fuletra,"[email protected], Classic Corporation  ","Ahmedabad, India",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,Online Invoicing System,Dhairya Fuletra,"[email protected], Classic Corporation  ","Ahmedabad, India",Company Size : 11 to 20 employees,False,Radheshwar Rasayan WebSite,Bharat Fuletra,"CEO, Radheshwar Rasayan  ","Ankleshwar, India",Company Size : less than 10 employees
Successive Technologies,https://extract.co/successivetechnologies,Noida,India,2012,351 to 600 employees,3 Offices (MNC),Clients from 2 Countries,successive.tech,+91 98739 73625 +1 919-386-9136 +91 98739 73625,$26 to $50,"$50,000 to $100,000",[],"[',32.03/100 startup,10/100 banking,10/100 e-commerce,10/100 education,10/100 logistics & supply chain,10/100 online services,10/100 entertainment,10/100 government,10/100 insurance,10/100 medical & healthcare,']",Electronic Medical Records Software (EMR),,startup Company ,"Texas City, United States",Company Size : less than 10 employees,False,Electronic Medical Records Software (EMR),,startup Company ,"Texas City, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Marketcube,Shazad Awan,"CEO & FOUNDER, Marketcube  ","London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,False,FieldSeeker - CPMA,Chad Minteer,"CEO & FOUNDER, Frontier Precision  ","Dakota City, United States",Company Size : less than 10 employees
Scrum Digital,https://extract.co/scrumdigital,Jaipur,India,2019,less than 10 employees,1 Office,Clients from 1 Country,scrumdigital.com,,$26 to $50,"$38,000 to $75,000","['laravel 45.03%', 'angular.js 38.53%', 'python 32.03%']","[',45.03/100 medical & healthcare,10/100 e-commerce,10/100 marketing & advertising,10/100 online services,10/100 startup,']",Chatbot,Gaurav Basra,"Director - Special Projects at SiteStaff Chat, Sitestaff LLC  ","Denver, United States",Company Size : 21 to 50 employees,False,"Development, Maintenance and Digital Marketing",Dr. Amir Fereydouni,"Owner, Kids and Adult Dentistry and Braces  ","Denver, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,Platform Revamp,Sandra Jensen,"Chief Marketing Officer, Seniors Blue Book  ","Florida City, United States",Company Size : 51 to 100 employees,False,Platform Revamp,Sandra Jensen,"Chief Marketing Officer, Seniors Blue Book  ","Florida City, United States",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,"Development, Maintenance and Digital Marketing",Dr. Amir Fereydouni,"Owner, Kids and Adult Dentistry and Braces  ","Denver, United States",Company Size : less than 10 employees,False,Chatbot,Gaurav Basra,"Director - Special Projects at SiteStaff Chat, Sitestaff LLC  ","Denver, United States",Company Size : 21 to 50 employees
Nextyug India IT Solution,https://extract.co/nextyugindiaitsolution,Petaling Jaya,Malaysia,2013,21 to 50 employees,2 Offices (MNC),Clients from 1 Country,www.nextyug.com,+60 18-769 9352 +91 95496 27627,Less than $15,"$7000 to $18,000","['wordpress 57.67%', 'php 45.03%', 'javascript 37.63%', 'cakephp 32.03%', 'magento 32.03%']","[',45.03/100 entertainment,32.03/100 automotive,32.03/100 logistics & supply chain,30.22/100 leisure & travel,10/100 fashion,10/100 food & beverages,10/100 insurance,10/100 e-commerce,10/100 education,10/100 news & blog,']",Wedding Jaipur,Ravi Singh Rajawat,"Owner, Wedding Jaipur  ","Jaipur, India",Company Size : 51 to 100 employees,False,Success Art World,Sushil Saini,"Owner, Success Art World  ","Jaipur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Taxation Compliance Automation,Sajjad Aziz,"Owner, S.Aziz Associates  ","Jaipur, India",Company Size : 21 to 50 employees,False,Vazeeralilawazmastore,Nazakat Ali,"Owner, vazeer alilawazma store  ","Jaipur, India",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,Appotrip Travel and Tours,Gaurav,"Owner, Appotrip  ","Jaipur, India",Company Size : less than 10 employees,False,Galaxyit Group,Vishnu sharma,"Owner, Galaxyit Group  ","Jaipur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Galaxyit Group,Vishnu sharma,"Owner, Galaxyit Group  ","Jaipur, India",Company Size : less than 10 employees,False,Appotrip Travel and Tours,Gaurav,"Owner, Appotrip  ","Jaipur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Vazeeralilawazmastore,Nazakat Ali,"Owner, vazeer alilawazma store  ","Jaipur, India",Company Size : 11 to 20 employees,False,Taxation Compliance Automation,Sajjad Aziz,"Owner, S.Aziz Associates  ","Jaipur, India",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Wedding Jaipur,Ravi Singh Rajawat,"Owner, Wedding Jaipur  ","Jaipur, India",Company Size : 51 to 100 employees
BiharApps,https://extract.co/biharapps,Patna,India,2020,less than 10 employees,1 Office,Clients from 1 Country,biharapps.com,,Less than $15,Less than $1000,['javascript 31.07%'],"[',31.07/100 e-commerce,10/100 aerospace,10/100 automotive,10/100 banking,10/100 construction,10/100 consumer,10/100 education,10/100 entertainment,10/100 hosting,10/100 social networking,']",ParSav,Priya Choudhary,"CEO, ParSav  ","Delhi, India",Company Size : less than 10 employees,False,ParSav,Priya Choudhary,"CEO, ParSav  ","Delhi, India",Company Size : less than 10 employees
